"","cell","x","y","GD_mean","GD_median","nb_species","nb_indv_mean","nb_indv_median","nb_indv_sd","ISO3","Cell","cloMeanVal","cloMinVal","cloMaxVal","bathyVal","AP","HDI_2015","fshD","O2","SST","VEL","is_marine","SlopeAbsMin","SlopeAvgMin","SlopeAbsMax","SlopeAvgMax","SlopeRange","SlopeAvg","FlowAcc"
"397",7237,2132469.5548,4357769.8635,0.000340831629175187,0,3,2.66666666666667,3,0.577350269189626,"GRC","Sea",0.164952381655122,0.109859308074692,0.239508658889439,-1658.00829067342,TRUE,"0.866",0.080343958,4.74740654305048,15.537121805427,1.71225885671118,0,1,88.8536419332879,2618,1416.69162695711,1328.08713410483,577.12389380531,238.362151123213
"398",7238,2132469.5548,4557769.8635,0.00568542276083042,0.000860048319321483,9,6.88888888888889,6,3.68932393686311,"GRC","Land",0.91164331802517,0.392726111848643,1.82838855370594,421.730083513972,TRUE,"0.866",0.080343958,4.91512647802528,13.6598950392569,2.09208994209317,0,0,82.2647487254188,3735,1684.62163146395,1602.50127458121,682.351784413693,493.6310997815
"399",7239,2132469.5548,4757769.8635,0.0024729777911778,0.00153374233128834,15,6.73333333333333,6,4.46360947259161,"GRC","Land",1.40588159153336,0.599999992078856,3.06965794296641,570.505191497698,TRUE,"0.866",0.080343958,5.00612391304243,12.3449003947859,4.50536508434045,0,0,74.9566610925307,3057,1518.79124860647,1444.1224916388,559.578734671126,1837.54738015608
"400",7290,2332469.5548,157769.8635,0.0194178897080279,0.00460829493087558,22,2.13636363636364,2,0.467562529096076,"COD","Land",NA,NA,NA,449.031831370541,TRUE,"0.435",0.248643257,NA,24.4348928161033,6.11803842053556,0,0,6.45153542631669,3130,349.241379310345,342.743352204495,63.4626865671642,71577.6191456511
"401",7291,2332469.5548,357769.8635,0.00869067295110015,0.00232974910394265,38,2.86842105263158,2,1.37881760218143,"COD","Land",NA,NA,NA,482.316746739876,TRUE,"0.435",0.248643257,NA,24.5640371874587,5.77446147392404,0,0,7.54341446573451,1045,187.884861039185,180.308993612981,62.6276540652512,5300.87364060072
"402",7312,2332469.5548,4557769.8635,0.0167689161554192,0.0167689161554192,2,6,6,0,"GRC","Sea",0.253293203786739,0.150266019508098,0.423784466015482,-201.369921716831,TRUE,"0.866",0.080343958,4.95220957276613,13.6202354484212,2.51453066150011,0,0,62.1363636363636,2694,1276.96548821549,1214.96043771044,465.964646464646,285.840067340067
"403",7313,2332469.5548,4757769.8635,0.00507498280941888,0.00262037580739871,7,5.85714285714286,5,3.84831441146949,"GRC","Sea",0.415967826549233,0.211667560100875,0.790533514908108,8.74475478625754,TRUE,"0.866",0.080343958,5.15117217284596,12.5703436167043,4.68127229928468,0,0,74.0919506462985,2823,1405.93595769683,1331.96915393655,530.135135135135,1751.63454759107
"404",7343,2532469.5548,-4042230.1365,0.00204498977505112,0.00204498977505112,1,3,3,NA,"ZAF","Land",2.05031442362408,0.95824454480774,4.30687773162621,86.2795002231145,FALSE,"0.666",0.038520176,4.9662447677099,15.8877215077052,2.72807600351466,0,0,31.8603258265453,2120,877.928126497365,846.287494010541,268.007426928606,3776.28222328701
"405",7386,2532469.5548,4557769.8635,0.0071324263836184,0.00102249488752556,5,10.8,4,14.0249777183424,"GRC","Sea",0.354886553179817,0.187418067311289,0.619327728644389,-151.776898388533,TRUE,"0.866",0.080343958,5.04296517338047,13.5561283133012,2.76066116556815,0,0,63.8506493506493,2783,1101.40043290043,1038.3455988456,416.802308802309,1662.25757575758
"406",7438,2732469.5548,157769.8635,0.0185997864219486,0.011258697027198,16,3.3125,2,2.05649377987551,"COD","Land",NA,NA,NA,776.340090520813,TRUE,"0.435",0.248643257,NA,23.0669826476674,4.68871552144999,0,0,9.56723124783961,1607,438.37331489803,428.826823366747,94.3624265468372,3568.25648116142
"407",7459,2732469.5548,4357769.8635,0.002321708658447,0.00157593265431731,4,2.5,2,1,"TUR","Sea",0.172301020302183,0.104420918553155,0.274053571213569,-737.837616560664,TRUE,"0.767",0.038934869,4.78859824116937,13.9448525627722,2.70643637396431,0,0,79.6551580698835,2599,1445.57404326123,1366.32529118136,576.257487520799,542.853993344426
"408",7460,2732469.5548,4557769.8635,0.00201939807139748,0.000383435582822086,6,2.5,2,0.836660026534076,"TUR","Land",0.295666669805845,0.116333335638046,0.622333337863286,596.133521533834,FALSE,"0.767",0.038934869,5.05219589238422,13.2131262202578,3.23544070861477,0,0,69.7380514705882,2783,1307.03321953782,1237.56013655462,475.456144957983,1963.19800420168
"409",7461,2732469.5548,4757769.8635,0,0,5,2.4,2,0.894427190999916,"TUR","Land",4.07190436955942,1.38708366530825,9.32641435904332,127.504571130049,FALSE,"0.767",0.038934869,5.53575544813115,12.4189891137999,5.87295753868918,0,0,34.8731800766284,2258,817.782183908046,783.001915708812,291.531609195402,1303.1316091954
"410",7462,2732469.5548,4957769.8635,0,0,1,2,2,NA,"BGR","Sea",1.58092111376765,0.823784222735606,2.93219489260229,-359.269534832242,TRUE,"0.794",0.03184106,5.86954390425377,11.0113165322795,8.60413772467378,0,0,22.8368603308965,1358,484.871873797614,462.028472489419,177.498268564833,603.629088110812
"411",7463,2732469.5548,5157769.8635,0.00473186119873817,0.00473186119873817,1,2,2,NA,"ROU","Land",11.4704692492118,7.32186151467837,16.5332692733178,48.3228732420175,TRUE,"0.802",0.025260184,6.02775652415869,9.66748455347715,15.786534327008,0,0,5.9989224137931,3960,498.175107758621,492.190193965517,92.1150862068965,69430.2243534483
"412",7493,2932469.5548,-3642230.1365,0.0769852791957414,0.0769852791957414,1,4,4,NA,"ZAF","Land",0.653794870035261,0.318700855613774,1.32711111709603,625.56999777018,FALSE,"0.666",0.038520176,4.44367873663839,16.3913256259476,3.02504298823332,0,0,46.8094619666048,2720,1080.6961038961,1034.24415584416,361.253803339518,1248.7827458256
"413",7496,2932469.5548,-3042230.1365,0.0162576687116564,0.0162576687116564,1,5,5,NA,"ZAF","Land",NA,NA,NA,980.233578775129,FALSE,"0.666",0.038520176,4,20.1593765466722,6.01141552765591,0,0,40.4533838144818,2301,990.459062943682,950.202240100962,299.813377504338,3340.03233948572
"414",7506,2932469.5548,-1042230.1365,0,0,1,2,2,NA,"ZMB","Land",NA,NA,NA,1255.05477504244,TRUE,"0.579",0.042087154,NA,21.9957496602471,4.71261557435954,0,0,9.59190949605759,2109,881.903325334247,872.636064449777,197.947891669523,8262.0217346589
"415",7507,2932469.5548,-842230.1365,0,0,1,2,2,NA,"TZA","Land",NA,NA,NA,1088.90441426146,TRUE,"0.531",0.062411784,NA,22.1626522182354,4.31322754546728,0,0,7.84297945205479,2358,1038.04492009132,1030.22922374429,222.236643835616,10864.7781392694
"416",7512,2932469.5548,157769.8635,0.0185316723641579,0.00768049155145929,39,3.48717948717949,2,2.89165582570004,"COD","Land",NA,NA,NA,1096.950354156,TRUE,"0.435",0.248643257,NA,22.7889746166829,4.0566107506789,0,0,16.1994061427113,3048,1126.66131576506,1110.46218799295,238.573443444372,21583.4213603043
"417",7529,2932469.5548,3557769.8635,0.000887357910862422,0.000887357910862422,1,6,6,NA,"EGY","Land",NA,NA,NA,140.388784696174,TRUE,"0.691",0.153884622,4.48687015835891,21.2721602348124,5.29768179983011,0,0,7.13739596558048,3212,276.85301170828,269.743828466638,54.1761884609959,157575.182536324
"418",7530,2932469.5548,3757769.8635,0.00672715476551299,0.00672715476551299,2,8,8,2.82842712474619,"EGY","Land",1.44285799399812,0.709053255441274,2.76108283730301,-39.2994229061852,TRUE,"0.691",0.153884622,4.50499177574754,20.6358871252536,5.06806257901572,0,0,3.22395833333333,3212,241.422916666667,238.254791666667,28.725625,260731.279583333
"419",7533,2932469.5548,4357769.8635,0.00141104294478528,0.00102249488752556,5,3.2,3,1.6431676725155,"TUR","Land",0.158176471024855,0.0920415227800917,0.257913495069144,-370.452616641285,TRUE,"0.767",0.038934869,4.67533796682693,13.1501768729099,2.9052595416649,0,0,86.7323130233901,3441,1793.76292232169,1707.23765521224,667.334969679469,946.531619982674
"420",7534,2932469.5548,4557769.8635,0.00154069148033469,0.000971370143149284,14,3.71428571428571,3,2.26778683805536,"TUR","Land",NA,NA,NA,1184.363274396,FALSE,"0.767",0.038934869,5.00007902330286,12.5809607671567,3.11630579115346,0,0,44.137351326624,2864,1208.53236505032,1164.39775846295,391.905649588289,823.283394327539
"421",7535,2932469.5548,4757769.8635,0,0,1,4,4,NA,"TUR","Land",3.23821383677189,1.38036477265868,6.25289940834045,414.869640047207,FALSE,"0.767",0.038934869,5.70753169188628,11.9049319816125,4.80869161867081,0,0,48.3642600966786,2673,1097.19943864026,1049.02058319039,398.115702479339,6179.98986433806
"422",7568,3132469.5548,-3442230.1365,0.245283018867925,0.245283018867925,1,2,2,NA,"ZAF","Land",0.293350365203227,0.157149634956226,0.621974449958244,-470.345570963098,TRUE,"0.666",0.038520176,4.12279811374394,18.1549148951267,3.86031530044557,0,0,22.6134889753567,1648,720.193774319066,697.7953307393,206.304798962387,1909.95382619974
"423",7569,3132469.5548,-3242230.1365,0.0268049629248605,0.0268049629248605,1,29,29,NA,"MOZ","Land",0.837000000941497,0.596763440397798,1.21798924028233,15.0258450068215,TRUE,"0.418",0.198770698,4,19.7208445859517,5.312185301951,0,0,17.1406494960806,1907,649.366629339306,632.218812989922,168.727659574468,3225.20963045913
"424",7591,3132469.5548,1157769.8635,0.00153609831029186,0.00153609831029186,1,2,2,NA,"SSD","Land",NA,NA,NA,400.818015517568,FALSE,"0.418",0,NA,26.4528853051126,9.11371059281312,0,0,0.112275715047078,3048,343.38834606502,343.536329721087,25.9092201101439,65604.5192751821
"425",7607,3132469.5548,4357769.8635,0,0,1,2,2,NA,"TUR","Land",0.146220264587108,0.0876784145109979,0.229299559204589,130.19180585001,FALSE,"0.767",0.038934869,4.48632646855546,12.8253624842503,2.87156034227836,0,0,65.3258584442887,3057,1466.07521607101,1401.33193179164,541.642606867554,838.903527213268
"426",7608,3132469.5548,4557769.8635,0.0208804328587939,0.00173010380622837,11,2.63636363636364,2,1.02691063610494,"TUR","Land",NA,NA,NA,1088.31096772025,FALSE,"0.767",0.038934869,4.96055527880222,12.0304246347547,2.93636517643028,0,0,19.7289962083416,2453,846.982638195969,827.052085412093,211.626721213331,4198.24116942726
"427",7645,3332469.5548,-2842230.1365,0.141321044546851,0.141321044546851,1,2,2,NA,"MOZ","Land",1.03448718136702,0.663435901586826,1.70687179152782,104.125324828727,TRUE,"0.418",0.198770698,4,22.6313965559311,8.1008177303914,0,0,2.74128196612421,301,74.0865161076054,71.3155097974095,23.62653603454,1666.65908336101
"428",7678,3332469.5548,3757769.8635,0.000173090237710593,0,4,7.5,6,4.72581562625261,"ISR","Land",0.69328723316814,0.457063828297752,0.989999995428197,232.019251317195,TRUE,"0.899",0.049829919,4.37369433837687,19.8938117754586,4.10182490199069,0,0,27.387213342599,2283,722.102710215427,695.08575399583,204.98915913829,2064.41334259903
"429",7679,3332469.5548,3957769.8635,0.00161700087671204,0.00178890876565295,7,7.28571428571429,6,4.88924962594076,"ISR","Sea",0.140279012348181,0.0815555556964727,0.235834567929492,-841.75208457147,TRUE,"0.899",0.049829919,4.4022623694697,18.618522668685,4.19944801349011,0,0,39,2329,933.137963843958,894.117982873454,286.98715509039,19468.9966698382
"430",7681,3332469.5548,4357769.8635,0.025316892264745,0.000766871165644172,6,2.5,2,0.836660026534076,"TUR","Land",0.26326421304391,0.129876254643485,0.431762541267385,218.461002809521,FALSE,"0.767",0.038934869,4.26894877800662,13.3334920090026,3.68014269219086,0,0,61.3254390633316,3439,1355.88850452368,1294.81346460883,458.122671633848,2196.21793507185
"431",7682,3332469.5548,4557769.8635,0.0108822670172363,0,7,2.14285714285714,2,0.377964473009227,"TUR","Land",NA,NA,NA,1260.2867537094,FALSE,"0.767",0.038934869,5.02260646465714,11.9309489068661,3.3584610960427,0,0,46.6824050632911,3439,1022.17696202532,976.181012658228,311.711392405063,3747.88341772152
"432",7737,3532469.5548,757769.8635,0.00819252432155658,0.00819252432155658,1,3,3,NA,"ETH","Land",NA,NA,NA,1138.62605979473,TRUE,"0.448",0.001070627,NA,23.0441647382643,3.40331219474141,0,0,70.6392538523925,2483,1407.23698296837,1336.87802108678,496.966098945661,5246.98442822384
"433",7741,3532469.5548,1557769.8635,0.00467656596688855,0.00307219662058372,3,3.33333333333333,2,2.3094010767585,"ETH","Land",NA,NA,NA,1229.81367958882,TRUE,"0.448",0.001070627,4,24.426251448113,7.48443296908462,0,0,25.5546857772878,3098,844.354796030871,818.987320837927,228.928004410143,1209.96593164278
"434",7753,3532469.5548,3957769.8635,0.00110397450466988,0,9,2.44444444444444,2,0.726483157256779,"SYR","Land",NA,NA,NA,732.83685414303,TRUE,"0.536",0.068255017,4.2775385384864,19.0918344613897,5.52370189274292,0,0,29.3949004186224,2329,534.025751617405,504.754915641253,161.24483064823,7714.35113535456
"435",7754,3532469.5548,4157769.8635,0.0105256617738469,0.00255623721881391,9,3.88888888888889,3,2.26077666104176,"SYR","Land",0.222621211725654,0.133621212546573,0.390287879967328,631.826058620447,FALSE,"0.536",0.068255017,4.19245402541553,16.8757306142531,5.54133318767428,0,0,47.5186545240893,2620,779.156580493537,731.872796709753,277.175822561692,696.734870740305
"436",7755,3532469.5548,4357769.8635,0.0190613445509484,0.00262484980537454,14,3.42857142857143,3,1.82774706692675,"TUR","Land",0.330554053590104,0.230513512282758,0.484554050943336,397.688556802317,FALSE,"0.767",0.038934869,4.18948521272488,14.2053775898272,4.83198154250034,0,0,40.9884393063584,2865,944.288424484956,903.380613606047,310.048317770861,2895.0457981325
"437",7756,3532469.5548,4557769.8635,0.00249233128834356,0.00153374233128834,8,2.875,2,1.80772153354911,"TUR","Land",NA,NA,NA,1526.95568886424,FALSE,"0.767",0.038934869,5.32669685155325,12.1990196265852,4.0237061885496,0,0,61.396803900325,3439,1239.78670097508,1178.54401408451,462.172399783315,1005.91549295775
"438",7759,3532469.5548,5157769.8635,0.0108359133126935,0.0108359133126935,1,2,2,NA,"RUS","Sea",3.76357360368251,1.99267681676724,7.31187142393916,-781.70751446852,TRUE,"0.804",0.103526146,6.00381885297705,9.47039905760545,18.0161656800595,0,0,7.91418956814358,3461,327.688166012339,319.717891194616,87.9685922602356,2586.86203028603
"439",7812,3732469.5548,957769.8635,0.00460829493087558,0.00460829493087558,1,2,2,NA,"ETH","Land",NA,NA,NA,2250.6626984127,TRUE,"0.448",0.001070627,NA,21.8199737527104,2.55505756864395,0,0,53.6426776028575,2209,806.668210080698,753.098954888213,274.861092737135,790.770604577325
"440",7880,3932469.5548,-242230.1365,0.0135886730275022,0.0135886730275022,1,5,5,NA,"KEN","Land",0.908709461221824,0.509168916960826,1.76588513520924,-194.474856874306,TRUE,"0.555",0.022932839,4,25.0642698664533,6.90104028816389,0,0,2.32953299714975,1992,179.244683183512,176.886428414821,19.8609953957465,4939.73646130235
"441",7884,3932469.5548,557769.8635,0.00716845878136201,0.00716845878136201,1,3,3,NA,"ETH","Land",NA,NA,NA,761.10858247806,TRUE,"0.448",0.001070627,NA,24.8352819535171,5.31683848908895,0,1,21.3051364365971,2601,413.27191011236,391.955377207063,115.589727126806,3787.22263242376
"442",7904,3932469.5548,4557769.8635,0,0,1,2,2,NA,"TUR","Land",NA,NA,NA,1299.01996269597,FALSE,"0.767",0.038934869,5.94007874887322,12.33985992793,4.90029976628901,0,0,63.9231543202113,2794,1263.09193812099,1199.32360709345,448.474657275814,3969.24827065778
"443",8018,4332469.5548,-2242230.1365,0,0,1,7,7,NA,"MDG","Land",3.69130507919748,2.39461016755993,4.79344066017765,325.413816883696,TRUE,"0.512",0.150771644,4,23.2109518402984,3.97751945301404,0,0,16.9065794256634,1277,470.417121046892,453.582878953108,130.479280261723,585.205743366049
"444",8095,4532469.5548,-1642230.1365,0.00840978593272171,0.00840978593272171,1,4,4,NA,"MDG","Sea",0.143556961986209,0.111862869406677,0.199493670576735,-2546.09290907571,TRUE,"0.512",0.150771644,4,24.3112830420486,3.44347276230716,0,2,21.12,1052,935.36,914.84,252.24,69.36
"445",8197,4732469.5548,3957769.8635,0.016497461928934,0.016497461928934,2,2,2,0,"IRN","Land",NA,NA,NA,1322.49053613557,TRUE,"0.774",0.076274174,4,18.0764705219107,5.99861602988308,0,0,71.848065892043,4039,1867.17605530225,1796.45800853067,650.077952640094,4879.4328577732
"446",8432,5332469.5548,6557769.8635,0.00153374233128834,0.00153374233128834,1,2,2,NA,"RUS","Land",NA,NA,NA,151.613765896402,TRUE,"0.804",0.103526146,NA,-1.55211827026755,34.9515590688926,0,NA,NA,NA,NA,NA,NA,NA
"447",8453,5532469.5548,-4042230.1365,0.0239960218126613,0.0178799489144317,6,3.33333333333333,2,2.42212028327799,NA,"Sea",0.115041739189106,0.0578330437644668,0.210158260594244,-3869.85452922802,FALSE,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"448",8506,5532469.5548,6557769.8635,0,0,1,5,5,NA,"RUS","Land",NA,NA,NA,163.985586577078,TRUE,"0.804",0.103526146,NA,-1.87264473205895,33.0845029754087,0,NA,NA,NA,NA,NA,NA,NA
"449",8930,6732469.5548,2557769.8635,0.00162074554294976,0.00162074554294976,1,2,2,NA,"IND","Sea",1.14842222299841,0.334071110453871,2.87433110660977,-433.860903614458,TRUE,"0.624",0.176027428,4,26.7155839585942,7.12079846384985,0,0,12.1146616541353,710,171.834586466165,159.607142857143,57.8533834586466,197.78007518797
"450",9003,6932469.5548,2357769.8635,0.00449689900328395,0.00123954999127698,18,2.83333333333333,2,1.15044748327106,"IND","Sea",1.62117755145443,0.942377549303429,2.94999796030473,-57.4526462959961,FALSE,"0.624",0.176027428,4,26.2621024733948,5.10728293629054,0,0,5.6031746031746,1508,799.587301587302,793.992063492063,152.436507936508,1250.2619047619
"451",9075,7132469.5548,1957769.8635,0,0,3,3.66666666666667,4,1.52752523165195,"IND","Land",1.70005999594927,0.810225001126528,3.65753501072526,226.966326845845,TRUE,"0.624",0.176027428,4,25.7701666185879,3.64072168996733,0,0,18.9294990723562,1687,723.28169449598,704.529375386518,216.334260977118,566.418676561534
"452",9076,7132469.5548,2157769.8635,0,0,1,2,2,NA,"IND","Land",3.20630379266377,1.49692405024661,5.02389874941186,432.57898599474,TRUE,"0.624",0.176027428,4,26.0553165511562,4.21994711370143,0,0,26.0456725755996,2147,792.254848800834,766.285922836288,260.249426485923,969.987486965589
"453",9077,7132469.5548,2357769.8635,0.00328223494358267,0.00257722905781924,4,2.5,2,1,"IND","Land",6.86949996153514,5.0380832751592,10.5789999564489,486.17075336522,TRUE,"0.624",0.176027428,4,26.3168740427367,4.89093511819323,0,0,21.6845693382108,2323,875.134685733289,853.46158962421,236.577319587629,826.527934818756
"454",9078,7132469.5548,2557769.8635,0.0529809497551433,0.0529809497551433,2,2.5,2.5,0.707106781186548,"IND","Land",NA,NA,NA,399.646706827309,TRUE,"0.624",0.176027428,4,26.3687688782735,5.80393519675788,0,0,18.8277591973244,1499,597.692763757981,578.852082699909,146.629978716935,2918.37944664032
"455",9079,7132469.5548,2757769.8635,0.0130089958358498,0.0130089958358498,2,2.5,2.5,0.707106781186548,"IND","Land",NA,NA,NA,207.677527845372,TRUE,"0.624",0.176027428,4,26.4156513404116,6.71157700741893,0,0,16.5501459069267,1499,430.981569651359,414.532022730763,105.096759330364,7887.6278605437
"456",9086,7132469.5548,4157769.8635,0,0,1,4,4,NA,"PAK","Land",NA,NA,NA,2547.47650250123,TRUE,"0.550",0.109168276,NA,6.95903761560462,3.56703982132138,0,0,163.868571428571,4640,2558.35648351648,2395.12351648352,1160.42564102564,28445.6238827839
"457",9146,7332469.5548,1357769.8635,0.0361527435360498,0.00213504273504274,9,5,5,1.3228756555323,"IND","Land",2.04452422589458,0.575933922820679,8.32517181487861,-28.0751908156185,TRUE,"0.624",0.176027428,4,26.2660798596927,3.68792074330543,0,0,34.0956684325335,2863,1424.16142100343,1390.09535680897,412.967591149891,604.789342474291
"458",9151,7332469.5548,2357769.8635,0.0133298704534592,0.00450457227947938,22,6.86363636363636,6,4.4646276925294,"IND","Land",NA,NA,NA,543.989788298924,TRUE,"0.624",0.176027428,4,26.42889356809,4.73034531840249,0,0,9.89635811836115,1807,286.75402124431,276.815629742033,64.1168437025797,2919.78634294385
"459",9153,7332469.5548,2757769.8635,0.00991543726262555,0.0033167495854063,13,2.15384615384615,2,0.554700196225229,"IND","Land",NA,NA,NA,381.683779452786,TRUE,"0.624",0.176027428,4,26.2197714058331,6.27752385249381,0,0,14.9248517865727,1282,364.640282006089,349.802595737863,95.0488703733376,4144.79170004807
"460",9179,7532469.5548,-6842230.1365,0.00147780451629771,0.00147780451629771,1,8,8,NA,"ATA","Land",1.34327110198218,0.213487013648325,3.04220941357992,578.726744817106,TRUE,"NP",NA,7.86389497863584,-30.7651916066735,NA,0,NA,NA,NA,NA,NA,NA,NA
"461",9225,7532469.5548,2357769.8635,0.00825907744513096,0.0044916412644904,26,7.03846153846154,5,4.98381997452371,"IND","Land",NA,NA,NA,418.480999374382,TRUE,"0.624",0.176027428,4,26.4404666905317,4.7217386389955,0,0,12.1523263224984,1383,276.724346717655,264.668260038241,77.184034416826,6329.32361376673
"462",9226,7532469.5548,2557769.8635,0.0104895104895105,0.0104895104895105,1,2,2,NA,"IND","Land",NA,NA,NA,334.932108433735,TRUE,"0.624",0.176027428,NA,26.2477378330255,5.26565762766925,0,0,11.0415551707855,1110,262.158507791595,251.138517235952,71.6289941759799,1752.12214701716
"463",9227,7532469.5548,2757769.8635,0.0213079314624586,0.00834951550106754,25,3.08,3,1.41185457230316,"IND","Land",NA,NA,NA,514.180584406592,TRUE,"0.624",0.176027428,NA,26.0764044656746,5.96784005387369,0,0,17.3309922295278,1282,458.660938433951,441.36820083682,134.000747160789,2107.7748057382
"464",9228,7532469.5548,2957769.8635,0.029201298662198,0.00409626216077829,9,2.77777777777778,2,1.64147630029935,"IND","Land",NA,NA,NA,449.668919580762,TRUE,"0.624",0.176027428,NA,25.8608110869807,6.93206882137699,0,0,7.06692728694292,1232,200.690070367475,193.644409695074,58.5385457388585,1262.82376856919
"465",9231,7532469.5548,3557769.8635,0.00320610687022901,0.00320610687022901,2,5,5,0,"IND","Land",NA,NA,NA,294.788138600915,TRUE,"0.624",0.176027428,NA,17.2316887917611,6.86967295349643,0,0,9.00842541436464,4058,587.915331491713,579.156215469613,164.18273480663,3320.78950276243
"466",9232,7532469.5548,3757769.8635,0.0169200136041611,0.00205527232121861,10,9,6,6.78232998312527,"IND","Land",NA,NA,NA,2362.61967134593,TRUE,"0.624",0.176027428,NA,11.0094136556784,5.37807156296539,0,0,146.100015875536,4149,2268.29322114621,2122.85331004921,1054.33179869821,3877.23289411018
"467",9275,7732469.5548,-2442230.1365,0.00537449971412236,0.00537449971412236,1,6,6,NA,NA,"Sea",0.0476599999517202,0.0371719999089837,0.0624680002629757,-4962.47333441401,FALSE,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"468",9300,7732469.5548,2557769.8635,0.00436927603098971,0.00436927603098971,2,2.5,2.5,0.707106781186548,"IND","Land",NA,NA,NA,299.725745967742,TRUE,"0.624",0.176027428,4,26.1657117397515,4.96528255093053,0,0,8.2409402546523,1248,342.352758733268,334.161932745674,72.9195233431277,3288.3754489063
"469",9301,7732469.5548,2757769.8635,0.0164148311688915,0.00919117647058824,13,3.07692307692308,2,1.70594736444487,"IND","Land",NA,NA,NA,508.627602097569,TRUE,"0.624",0.176027428,NA,25.9160555400066,5.66006912037436,0,0,14.7687907198475,1248,384.152550452884,369.418083584936,111.388368027968,1246.54806928333
"470",9303,7732469.5548,3157769.8635,0.00587815621316459,0.00587815621316459,1,3,3,NA,"IND","Land",NA,NA,NA,168.851368641439,TRUE,"0.624",0.176027428,NA,24.2806212343472,6.85090087701077,0,0,3.2413900093081,4058,381.784827800186,378.572603164753,42.7699348433137,25236.1645982004
"471",9304,7732469.5548,3357769.8635,0.0268702362608418,0.0044761062637624,10,4.2,4,0.918936583472681,"IND","Land",NA,NA,NA,139.888912245834,TRUE,"0.624",0.176027428,NA,19.6420187279214,6.34109713968741,0,0,0.366726564839772,4058,353.486223420186,353.097634022162,53.9829290206649,6517.54073075771
"472",9306,7732469.5548,3757769.8635,0.000508905852417303,0.000508905852417303,2,2.5,2.5,0.707106781186548,"CHN","Land",NA,NA,NA,4492.00146123113,TRUE,"0.738",0.159131449,NA,6.75695410656546,3.77190071444956,0,0,141.985225505443,4058,2066.41897356143,1927.1265940902,919.593779160187,1348.58755832037
"473",9372,7932469.5548,2157769.8635,0.0035214239008923,0.00192653355833939,14,4,3,2.63117405792109,"IND","Land",1.40652662797792,0.576165679158896,3.25547929381478,-75.7037693922901,TRUE,"0.624",0.176027428,4,26.8076726816001,4.58400879423027,0,0,18.1783902976847,2189,760.114663726571,741.992943770673,200.121278941566,21347.3038588754
"474",9597,8532469.5548,2757769.8635,0.0107796807554994,0.00245520090063955,8,3,2.5,1.30930734141595,"IND","Land",5.67822222945131,4.6202345593476,7.59325925803479,2.60278552634182,TRUE,"0.624",0.176027428,4,25.3258343563962,5.88897891129766,0,0,0.485714285714286,1907,131.859788359788,131.360846560847,11.181746031746,3124.85899470899
"475",9598,8532469.5548,2957769.8635,0.0123225661179614,0.0124968882250436,3,2.66666666666667,3,0.577350269189626,"IND","Land",NA,NA,NA,28.2797727495347,TRUE,"0.624",0.176027428,4,23.0564860781783,5.68227223721372,0,0,1.73713119899561,4566,327.627118644068,325.866917765223,31.8090081607031,46171.2150031387
"476",9599,8532469.5548,3157769.8635,0.00288891663515306,0.00288891663515306,2,2.5,2.5,0.707106781186548,"IND","Land",NA,NA,NA,42.8256487488415,TRUE,"0.624",0.176027428,4,18.4188095643512,5.06858508210607,0,0,1.45830797321972,4566,436.790018259282,435.470937309799,71.107425441266,24097.1870054778
"477",9673,8732469.5548,3157769.8635,0.0202074120837598,0.00309434237919573,10,3.9,4.5,1.28668393770792,"IND","Land",NA,NA,NA,178.063426784059,TRUE,"0.624",0.176027428,4,17.8547711539261,4.59417339551839,0,0,13.22767922592,4479,1079.43600645067,1066.33015686849,248.001466060695,34683.6796657382
"478",9674,8732469.5548,3357769.8635,0.000975503604782365,0.00135418377032194,3,4.66666666666667,3,3.78593889720018,"BTN","Land",NA,NA,NA,2401.03355602505,TRUE,"0.607",0,4,11.990899695918,3.67939840485501,0,0,152.161566513398,4479,2267.94006659267,2116.57681940701,1010.19755826859,1552.30394799429
"479",9746,8932469.5548,2957769.8635,0.00715530114634713,0.00348996859693331,24,7.41666666666667,5,8.54103479458542,"IND","Land",NA,NA,NA,438.657008521892,TRUE,"0.624",0.176027428,4.00055941184545,22.5178149016339,4.64153287832038,0,0,43.5662191281286,3052,1273.49477871706,1230.11403944969,466.365821316095,1226.33780871871
"480",9747,8932469.5548,3157769.8635,0.00744119497467361,0.00230419082793258,6,3.66666666666667,2,4.08248290463863,"IND","Land",NA,NA,NA,453.292728606735,TRUE,"0.624",0.176027428,4,18.3082223221441,4.04782872490541,0,0,30.1702931399214,4451,1192.77636748262,1162.84557268057,373.848594741614,8657.65775158658
"481",9820,9132469.5548,2957769.8635,0.0378006872852234,0.0378006872852234,2,2.5,2.5,0.707106781186548,"MMR","Land",NA,NA,NA,484.586113296617,TRUE,"0.556",0.470101342,4.00626047326143,22.0019633192963,3.30070228096449,0,0,43.8943260282198,3016,1072.8263284299,1029.05719003302,379.60987691384,4569.22485740018
"482",9821,9132469.5548,3157769.8635,0.000929169433187566,0.000805152979066023,4,3.25,3,1.25830573921179,"IND","Land",NA,NA,NA,930.766439205955,TRUE,"0.624",0.176027428,4,17.5743825647072,2.86840535054677,0,0,94.0369414421681,3052,1667.87126955961,1574.21406678497,730.983384416841,2855.92224552347
