x	y	cell	GD_mean	GD_median	nb_species	nb_indv_mean	nb_indv_median	nb_indv_sd	ISO3	Cell	cloMeanVal	cloMinVal	cloMaxVal	bathyVal	AP	HDI_2015	fshD	O2	SST	VEL	basin_area	is_marine
-9267530.4452	3557769.8635	3015	0.004089979550102	0.004089979550102	1	3	3	NA	USA	Land	5.5421875230968	3.16510225993327	8.71823293783448	21.6812078019505	TRUE	0.92	0.05036092	4.30614384211764	19.8132691685087	41.6314646496193	107280.828263	0
-9267530.4452	3957769.8635	3017	0.003834355828221	0.003834355828221	2	2	2	0	USA	Land	NA	NA	NA	153.528135397078	TRUE	0.92	0.05036092	5	17.4865836715375	49.9988776404903	27241.1653487	0
-9267530.4452	4157769.8635	3018	0.008680417231031	0.002811860940695	7	7.42857142857143	4	11.3116038187509	USA	Land	NA	NA	NA	232.365113893605	TRUE	0.92	0.05036092	NA	16.0247223846188	53.850802676437	185816.043577	0
-9267530.4452	4357769.8635	3019	0.024539877300614	0.024539877300614	2	3.5	3.5	2.12132034355964	USA	Land	NA	NA	NA	265.875294199086	TRUE	0.92	0.05036092	NA	14.3489267833589	57.3173477847503	3017672.48742	0
-9267530.4452	4557769.8635	3020	0.016257668711656	0	5	2.2	2	0.447213595499958	USA	Land	NA	NA	NA	357.053111081118	TRUE	0.92	0.05036092	NA	12.4395887091026	59.7168272645868	3017672.48742	0
-9267530.4452	4757769.8635	3021	0.019631901840491	0.019631901840491	1	10	10	NA	USA	Land	NA	NA	NA	362.189745607133	TRUE	0.92	0.05036092	NA	10.5609178615585	64.0643243984017	3017672.48742	0
-9267530.4452	4957769.8635	3022	0.004479995150726	0.004479995150726	2	3.5	3.5	0.707106781186548	USA	Land	NA	NA	NA	408.301006477013	TRUE	0.92	0.05036092	NA	8.63869400847201	64.7682623537	3017672.48742	0
-9267530.4452	5357769.8635	3024	0.008691206543967	0.008691206543967	1	4	4	NA	USA	Land	NA	NA	NA	359.225541558747	TRUE	0.92	0.05036092	NA	4.59484431820452	75.0196418345452	1019864.88276	0
-9267530.4452	5557769.8635	3025	0.003858097969572	0.003858097969572	1	4	4	NA	CAN	Land	NA	NA	NA	304.123285939081	TRUE	0.92	0.072074993	NA	2.46985157667326	86.4544095210433	1019864.88276	0
-9267530.4452	5757769.8635	3026	0	0	2	2.5	2.5	0.707106781186548	CAN	Land	NA	NA	NA	272.150425999357	TRUE	0.92	0.072074993	NA	0.364855444462534	93.235896936311	1019864.88276	0
-9067530.4452	3757769.8635	3090	0.039731229915279	0.033742331288344	3	3.66666666666667	2	2.88675134594813	USA	Land	NA	NA	NA	60.7204598209351	TRUE	0.92	0.05036092	4.43093416678473	18.4408163399259	51.2236119383319	26853.4852112	0
-9067530.4452	3957769.8635	3091	0.014826175869121	0.013803680981595	3	2	2	0	USA	Land	NA	NA	NA	91.5401696471987	TRUE	0.92	0.05036092	4.9883365720128	17.4399818088876	54.2739027346143	185816.043577	0
-9067530.4452	4157769.8635	3092	0.01351264753732	0.007562201772324	16	7.5	3	13.114877048604	USA	Land	NA	NA	NA	209.100824350032	TRUE	0.92	0.05036092	NA	16.0703168904516	58.5698827324439	3017672.48742	0
-9067530.4452	4357769.8635	3093	0.009069418422181	0.008819018404908	14	4.71428571428571	3.5	4.46229626000873	USA	Land	NA	NA	NA	370.139597014668	TRUE	0.92	0.05036092	NA	14.4217199172705	61.9649739664832	3017672.48742	0
-9067530.4452	4557769.8635	3094	0.014639606896752	0.014639606896752	2	2	2	0	USA	Land	NA	NA	NA	267.376602644889	TRUE	0.92	0.05036092	NA	12.5410763862449	63.5264727260634	3017672.48742	0
-9067530.4452	6357769.8635	3103	0.015512936725542	0.011136822508118	3	22.3333333333333	14	20.7926268983343	CAN	Sea	2.19320632494791	1.38670701743648	3.04230398866137	-33.5698408607693	TRUE	0.92	0.072074993	7.00496752909572	-7.9929739541646	68.7088609232297	NA	0
-8867530.4452	3757769.8635	3164	0.021162560650421	0.004601226993865	11	3.36363636363636	2	2.15743955988237	USA	Land	NA	NA	NA	32.8274197708264	TRUE	0.92	0.05036092	4.35978444629422	18.1930135910661	52.865142741228	185816.043577	0
-8867530.4452	3957769.8635	3165	0.014655760054533	0.001533742331288	6	2.33333333333333	2	0.516397779494322	USA	Land	NA	NA	NA	45.6459380121382	TRUE	0.92	0.05036092	4.68884529439342	17.2679744121192	53.6635777904437	3017672.48742	0
-8867530.4452	4157769.8635	3166	0.013887282510309	0.00741308793456	8	3.625	3	2.0658792662828	USA	Land	NA	NA	NA	92.2507045726767	TRUE	0.92	0.05036092	5	15.9236363894683	58.4004232282618	3017672.48742	0
-8867530.4452	4357769.8635	3167	0.009231550354618	0.003067484662577	17	4.17647058823529	3	2.74397736228014	USA	Land	NA	NA	NA	272.008962890187	TRUE	0.92	0.05036092	NA	14.3252230662102	63.296704656958	3017672.48742	0
-8867530.4452	4557769.8635	3168	0.016385321800099	0.007668711656442	7	3.14285714285714	3	0.899735410842437	USA	Land	NA	NA	NA	258.385979062694	TRUE	0.92	0.05036092	NA	12.4952060087723	64.6711876767896	3017672.48742	0
-8867530.4452	4757769.8635	3169	0.009713701431493	0.00920245398773	3	2.33333333333333	2	0.577350269189626	USA	Land	NA	NA	NA	223.604776830901	TRUE	0.92	0.05036092	NA	10.5123375317127	66.019846179395	3017672.48742	0
-8867530.4452	4957769.8635	3170	0.004447852760736	0.002044989775051	4	3.25	2.5	1.89296944860009	USA	Land	NA	NA	NA	301.240236536698	TRUE	0.92	0.05036092	NA	8.49253734759735	68.005566077368	3017672.48742	0
-8867530.4452	5157769.8635	3171	0.009032038173142	0.005623721881391	3	2.66666666666667	2	1.15470053837925	USA	Land	NA	NA	NA	323.399957243422	TRUE	0.92	0.05036092	NA	6.37852783199696	69.501026964013	3017672.48742	0
-8867530.4452	5357769.8635	3172	0.004192224610143	0.001329243353783	16	5.625	5	2.18708329364323	USA	Land	NA	NA	NA	368.273913170932	TRUE	0.92	0.05036092	NA	4.15035724519178	75.7914570768819	1056005.32158	0
-8667530.4452	1957769.8635	3229	0.007129927228581	0.001913526146655	12	5.33333333333333	5.5	2.3094010767585	GTM	Land	7.32225000858307	2.7637500166893	20.6115002632141	628.288023890433	TRUE	0.64	0.024997955	4	24.3156508994963	3.41469825801644	8728.68055487	0
-8667530.4452	2157769.8635	3230	0	0	1	3	3	NA	GTM	Land	NA	NA	NA	219.385929504821	TRUE	0.64	0.024997955	4	24.4955801633981	4.46361907653876	125683.971885	0
-8667530.4452	2357769.8635	3231	0.034509729513208	0.034509729513208	1	5	5	NA	MEX	Land	5.19733338885837	3.13322220908271	8.96766667895847	129.902020140865	TRUE	0.762	0.063064971	4	24.549060460447	5.61686964856296	12769.654162	0
-8667530.4452	3757769.8635	3238	0.017455911298569	0.014084410604733	8	3.625	3	2.13390989232709	USA	Land	14.4092588424683	10.7614470874562	19.0124000661513	61.6090416712723	TRUE	0.92	0.05036092	4.25714582998541	17.9803719965637	49.5727677412436	21790.632245	0
-8667530.4452	3957769.8635	3239	0.036975332310838	0.021216768916155	10	2.8	2.5	1.03279555898864	USA	Land	NA	NA	NA	101.208295063663	TRUE	0.92	0.05036092	4.43460118269983	17.0570792844129	49.6424849404056	3017672.48742	0
-8667530.4452	4157769.8635	3240	0.019697264916393	0.011512491400677	12	2.66666666666667	2	1.07308673997732	USA	Land	NA	NA	NA	92.901130839146	TRUE	0.92	0.05036092	5	15.7564709973874	53.4391367738264	3017672.48742	0
-8667530.4452	4357769.8635	3241	0.016343066235053	0.00521472392638	14	4.28571428571429	3	3.87156441106318	USA	Land	NA	NA	NA	114.652860368513	TRUE	0.92	0.05036092	NA	14.1225656918457	60.2962361847668	3017672.48742	0
-8667530.4452	4557769.8635	3242	0.001704158145876	0.001533742331288	6	3.16666666666667	2.5	1.47196014438797	USA	Land	NA	NA	NA	176.110702223118	TRUE	0.92	0.05036092	NA	12.3765135138363	64.5353807757698	3017672.48742	0
-8667530.4452	4757769.8635	3243	0.014826175869121	0.015337423312883	4	2.5	2.5	0.577350269189626	USA	Land	NA	NA	NA	197.700966467496	TRUE	0.92	0.05036092	NA	10.4762230364338	67.2019002487949	3017672.48742	0
-8667530.4452	4957769.8635	3244	0.015131258957094	0.003128076952208	14	5	2.5	7.87400787401181	USA	Land	NA	NA	NA	266.398033077191	TRUE	0.92	0.05036092	NA	8.45578214221489	68.8969705545573	3017672.48742	0
-8667530.4452	5157769.8635	3245	0.007038683086279	0.002300613496933	7	4.42857142857143	4	0.975900072948533	USA	Land	NA	NA	NA	374.800555835509	TRUE	0.92	0.05036092	NA	6.3501516366321	69.9637835904172	3017672.48742	0
-8667530.4452	5357769.8635	3246	0.015644171779141	0.004601226993865	3	3	2	1.73205080756888	USA	Land	NA	NA	NA	250.214346436842	TRUE	0.92	0.05036092	NA	3.97406712175353	75.2189541905684	1056005.32158	0
-8467530.4452	2157769.8635	3304	0.007661665367018	0.007661665367018	2	2	2	0	BLZ	Sea	0.619724675780767	0.445464933208831	0.896940256074651	-1447.05102750942	TRUE	0.706	0.642491964	4	24.4845210556862	4.31844235202298	NA	0
-8467530.4452	2357769.8635	3305	0.0011650263023	0.000461302866989	6	5.5	4	4.23083916026124	MEX	Sea	2.36736101151481	1.48624547964991	3.54034296541545	-759.452261306533	TRUE	0.762	0.063064971	4	25.1066990319328	6.02925872600558	951.112557707	0
-8467530.4452	2557769.8635	3306	0.000430107526882	0.000430107526882	1	15	15	NA	MEX	Land	0.41001709862652	0.299521368410852	0.600965815731603	-108.917358870968	TRUE	0.762	0.063064971	4	25.7799634066788	8.12665485028101	NA	0
-8467530.4452	3757769.8635	3312	0.012480745726737	0.004089979550102	11	3.72727272727273	3	1.95401684183679	USA	Land	8.4485174477934	5.22785317126688	13.0888112158208	39.6522824800237	TRUE	0.92	0.05036092	4.22080988675499	17.8981446226129	43.072928287825	2283.7637399	0
-8467530.4452	3957769.8635	3313	0.017413096691026	0.006172839506173	19	2.42105263157895	2	0.507257273501788	USA	Land	NA	NA	NA	90.5176117459858	TRUE	0.92	0.05036092	4.27562801159101	16.9636492472604	45.7580314915756	111854.610993	0
-8467530.4452	4157769.8635	3314	0.008242440934143	0.00076967581463	26	3.03846153846154	2.5	1.37056978606036	USA	Land	NA	NA	NA	186.352221279004	TRUE	0.92	0.05036092	4.99909762576618	15.5991118297775	48.5319826369397	3017672.48742	0
-8467530.4452	4357769.8635	3315	0.01307943525824	0.003220858895706	18	2.72222222222222	2	1.01781516613691	USA	Land	NA	NA	NA	165.201024505053	TRUE	0.92	0.05036092	NA	13.8781461921674	55.429573761826	3017672.48742	0
-8467530.4452	4557769.8635	3316	0.029959918200409	0.030267484662577	4	2.75	3	0.5	USA	Land	NA	NA	NA	149.888328384397	TRUE	0.92	0.05036092	NA	12.1986228186608	62.595877636254	3017672.48742	0
-8467530.4452	4757769.8635	3317	0.006490191974416	0.004544801126747	4	7	2	10	USA	Land	NA	NA	NA	209.511703383163	TRUE	0.92	0.05036092	NA	10.4521515489924	66.5137528916402	3017672.48742	0
-8467530.4452	4957769.8635	3318	0.011201630211556	0.002565704764069	14	5.07142857142857	2	8.95685629700928	USA	Land	NA	NA	NA	173.069659639319	TRUE	0.92	0.05036092	NA	8.47286765928503	69.2627973937434	1056005.32158	0
-8467530.4452	5157769.8635	3319	0.017105584427277	0.005131409528138	5	9.2	3	14.9899966644426	USA	Land	NA	NA	NA	202.062431006991	TRUE	0.92	0.05036092	NA	6.2846016892173	69.4523804360188	1056005.32158	0
-8467530.4452	5357769.8635	3320	0.009032038173142	0.008179959100205	3	2.66666666666667	3	0.577350269189626	USA	Land	NA	NA	NA	161.064045208382	TRUE	0.92	0.05036092	NA	3.81850715453358	76.7597831756614	1056005.32158	0
-8267530.4452	3757769.8635	3386	0.011083619669	0	11	3.90909090909091	3	3.01511344577764	USA	Land	5.44473610280289	3.37145835906267	8.18815278593037	56.3287830219963	TRUE	0.92	0.05036092	4.27343738632024	18.0400092772496	35.4402952731849	11879.8076642	0
-8267530.4452	3957769.8635	3387	0.035413564086012	0.004220544281894	20	3.1	2	2.04939015319192	USA	Land	NA	NA	NA	182.661389954437	TRUE	0.92	0.05036092	4.42853745403301	16.8052693677123	38.889289143684	111854.610993	0
-8267530.4452	4157769.8635	3388	0.005341376102031	0.001538461538462	21	4.19047619047619	4	1.83354977077383	USA	Land	NA	NA	NA	301.139822447685	TRUE	0.92	0.05036092	4.71328130010831	15.5180411329561	42.9362992467107	3017672.48742	0
-8267530.4452	4357769.8635	3389	0.006092486692435	0.003091190108192	35	3.34285714285714	3	1.84618616649149	USA	Land	NA	NA	NA	288.787338193978	TRUE	0.92	0.05036092	NA	13.6927373433534	49.7694000759264	3017672.48742	0
-8267530.4452	4557769.8635	3390	0.014621676891616	0.015439672801636	4	3.25	2.5	1.89296944860009	USA	Land	NA	NA	NA	223.755255330947	TRUE	0.92	0.05036092	NA	11.9105268186566	57.3853503310011	3017672.48742	0
-8267530.4452	4757769.8635	3391	0.006850715746421	0.005828220858896	3	5	5	0	USA	Land	NA	NA	NA	263.767998824567	TRUE	0.92	0.05036092	NA	10.3654153943012	65.1229512163223	3017672.48742	0
-8267530.4452	5157769.8635	3393	0.001533742331288	0.001533742331288	1	2	2	NA	USA	Land	NA	NA	NA	205.527356574587	TRUE	0.92	0.05036092	NA	6.20861273924957	73.3956036310126	1056005.32158	0
-8267530.4452	5357769.8635	3394	0.008038585209003	0.008038585209003	1	2	2	NA	USA	Land	NA	NA	NA	130.008867587137	TRUE	0.92	0.05036092	NA	3.70478522012154	81.2625720146446	1056005.32158	0
-8067530.4452	2757769.8635	3455	0.005246913580247	0.003086419753086	5	2.4	2	0.547722557505166	CUB	Land	1.83669040413344	1.1431397274851	3.27684657994198	-850.734168199893	TRUE	0.775	0.28860802	4.00022450697894	25.2196688804405	8.20671670221975	NA	0
-8067530.4452	3357769.8635	3458	0	0	1	2	2	NA	USA	Sea	0.896713176814392	0.466844962462205	1.66933721399238	-61.521498315537	TRUE	0.92	0.05036092	4.10138972725122	21.2186872371856	24.2323521518222	NA	0
-8067530.4452	3757769.8635	3460	0.036459515675908	0.036459515675908	2	5	5	0	USA	Land	21.4166999816895	13.6775999069214	30.5014001846313	59.1658929295162	TRUE	0.92	0.05036092	4.26688246637145	18.2422788385595	31.4235668749128	26532.8713849	0
-8067530.4452	3957769.8635	3461	0.021472392638037	0.021472392638037	2	2	2	0	USA	Land	NA	NA	NA	146.096187440344	TRUE	0.92	0.05036092	4.36970783357737	16.7415983175821	33.5420425890598	37484.5799486	0
-8067530.4452	4157769.8635	3462	0.011631922758246	0.003450920245399	16	4.125	4	2.21735578260835	USA	Land	NA	NA	NA	482.650567181005	TRUE	0.92	0.05036092	4.65658866997921	15.3723580891052	37.8326541361885	50882.6475318	0
-8067530.4452	4357769.8635	3463	0.007166228454572	0.004089979550102	15	3.86666666666667	4	1.68466472572297	USA	Land	NA	NA	NA	465.568333419515	TRUE	0.92	0.05036092	NA	13.6260130237591	43.3108744172284	3017672.48742	0
-8067530.4452	4557769.8635	3464	0.01570294446398	0.013803680981595	9	3.11111111111111	3	1.26929551764398	USA	Land	NA	NA	NA	271.836685654753	TRUE	0.92	0.05036092	NA	11.7769536717834	50.9639344173473	3017672.48742	0
-8067530.4452	4757769.8635	3465	0.013271131561009	0.015039195637355	4	4	2.5	3.36650164612069	USA	Land	NA	NA	NA	272.733290887126	TRUE	0.92	0.05036092	NA	10.0519890429606	58.7033225195251	3017672.48742	0
-8067530.4452	4957769.8635	3466	0.008241308793456	0	5	3.6	2	2.19089023002066	USA	Land	NA	NA	NA	231.040350377889	TRUE	0.92	0.05036092	NA	8.30473979082056	65.9665489656212	1056005.32158	0
-8067530.4452	5157769.8635	3467	0.004601226993865	0.004601226993865	1	2	2	NA	USA	Land	NA	NA	NA	192.374318567044	TRUE	0.92	0.05036092	NA	6.05973790368214	72.6245206476568	1056005.32158	0
-7867530.4452	2957769.8635	3530	0.003086419753086	0.003086419753086	1	2	2	NA	CUB	Sea	0.604764355335495	0.385718813258232	0.929930690904655	-760.467469879518	TRUE	0.775	0.28860802	4.0280748921324	24.5225142945873	9.90871984549931	NA	0
-7867530.4452	3157769.8635	3531	0.007992258252994	0	4	2.5	2.5	0.577350269189626	USA	Sea	3.35162028195201	2.14112173603929	5.36003187281498	-7.82396895273401	TRUE	0.92	0.05036092	4.06707634710152	23.7645587144543	12.2183257745007	NA	0
-7867530.4452	3357769.8635	3532	0.003115264797508	0.003115264797508	1	2	2	NA	USA	Land	8.47282266136139	3.72343546777002	16.5156935895643	16.1836921144293	TRUE	0.92	0.05036092	4.09264397673838	22.0113143003417	21.37694154494	5870.96434215	0
-7867530.4452	3557769.8635	3533	0.026572146463912	0.007898894154818	4	2	2	0	USA	Land	2.35339533450992	1.16094573073147	4.13234107531318	15.327374614738	TRUE	0.92	0.05036092	4.13702327328887	20.3663534939465	27.3865400587555	24707.2559094	0
-7867530.4452	3757769.8635	3534	0.003067484662577	0.003067484662577	2	3	3	1.4142135623731	USA	Land	3.69653718813884	2.47481403573732	5.40179338041416	7.77981651376147	TRUE	0.92	0.05036092	4.20522093472705	18.6098793779765	31.074494709234	NA	0
-7867530.4452	3957769.8635	3535	0.027903728717547	0.027903728717547	1	4	4	NA	USA	Land	8.19676915193215	6.23869234476334	11.4853075956687	55.1929331676482	TRUE	0.92	0.05036092	4.23141662243247	16.750339914505	31.5149305307059	27164.039523	0
-7867530.4452	4157769.8635	3536	0.009082858603564	0	8	4	4	1.69030850945703	USA	Land	NA	NA	NA	203.364827731981	TRUE	0.92	0.05036092	4.30597111088854	15.1228141696709	34.6400052101407	39531.7869653	0
-7867530.4452	4357769.8635	3537	0.006735289490973	0.003067484662577	17	3.23529411764706	3	1.20049009599756	USA	Land	NA	NA	NA	650.893875932916	TRUE	0.92	0.05036092	4.77233652031291	13.6627695329086	38.6119016902852	3017672.48742	0
-7867530.4452	4557769.8635	3538	0	0	1	2	2	NA	USA	Land	NA	NA	NA	383.812673287291	TRUE	0.92	0.05036092	5.72385989189148	11.8431106942768	44.9453278538084	3017672.48742	0
-7867530.4452	4757769.8635	3539	0.014078106448278	0.019739431819273	3	3.33333333333333	3	0.577350269189626	USA	Land	NA	NA	NA	310.983805139256	TRUE	0.92	0.05036092	5.82178729375203	10.0010705981664	52.219838500283	3017672.48742	0
-7867530.4452	4957769.8635	3540	0.013312651907899	0.004952403352999	26	4.69230769230769	4	3.35582157772705	CAN	Land	NA	NA	NA	207.176343167947	TRUE	0.92	0.072074993	NA	8.09942496482881	57.9349881865761	1056005.32158	0
-7867530.4452	5157769.8635	3541	0.00536658776188	0.003525742629646	8	4.5	5	1.4142135623731	CAN	Land	NA	NA	NA	165.850107654954	TRUE	0.92	0.072074993	NA	5.88294160606414	67.8713660365474	1056005.32158	0
-7867530.4452	5357769.8635	3542	0.015337423312883	0	3	2.66666666666667	3	0.577350269189626	CAN	Land	NA	NA	NA	347.682760238032	TRUE	0.92	0.072074993	8	3.42631540854477	79.5879609061883	1056005.32158	0
-7667530.4452	-442230.1365	3587	0	0	1	9	9	NA	ECU	Land	5.21504614903377	3.13746155041915	10.7308461372669	1436.91096859986	TRUE	0.739	0.146381526	4.0152629114326	21.7559383252239	3.52323277713577	NA	0
-7667530.4452	2757769.8635	3603	0.009259259259259	0.009259259259259	1	2	2	NA	CUB	Land	3.93615787910667	2.50861132567228	6.33893524354648	-203.035058795487	TRUE	0.775	0.28860802	4	25.1882610341165	7.2327743840102	NA	0
-7667530.4452	3157769.8635	3605	0	0	1	2	2	NA	BHS	Sea	0.814458518716055	0.553893012625031	1.21886899735469	-326.581013492556	TRUE	0.792	0.427934106	4.0371628167505	24.113667736006	11.6338564329641	NA	0
-7667530.4452	4157769.8635	3610	0.01320641412666	0.001533742331288	7	3.14285714285714	2	1.67616341969505	USA	Land	4.36492855208261	2.68142856870379	6.63928576878139	66.8155241935484	TRUE	0.92	0.05036092	4.35605039552428	14.9063849216141	33.6244823432451	46101.6162051	0
-7667530.4452	4357769.8635	3611	0.002408826226285	0.00069018404908	10	3.3	3	1.41813649241218	USA	Land	NA	NA	NA	253.548906271632	TRUE	0.92	0.05036092	4.79495818433813	13.4987637152858	36.4065511768133	25274.7157276	0
-7667530.4452	4557769.8635	3612	0.002665790242477	0.001022494887526	7	3	3	0.816496580927726	USA	Land	NA	NA	NA	603.558746119584	TRUE	0.92	0.05036092	5.51664742909032	11.8853860877857	40.8802817500442	30337.1527752	0
-7667530.4452	4757769.8635	3613	0.006532782093571	0.001022494887526	3	2.33333333333333	2	0.577350269189626	USA	Land	NA	NA	NA	452.926730920535	TRUE	0.92	0.05036092	5.90571387552879	10.0023918340206	47.2593263941432	3017672.48742	0
-7667530.4452	4957769.8635	3614	0.008590536788139	0.003067484662577	21	7.33333333333333	3	9.69707859787335	USA	Land	NA	NA	NA	278.668053086106	TRUE	0.92	0.05036092	5.99936709933811	7.9347332332649	52.010790379588	1056005.32158	0
-7667530.4452	5157769.8635	3615	0.007503883856558	0.002057613168724	11	8.45454545454546	4	11.7589424385328	CAN	Land	NA	NA	NA	278.079755918067	TRUE	0.92	0.072074993	NA	5.55456711706774	62.0348195987866	1056005.32158	0
-7667530.4452	5357769.8635	3616	0.005099693251534	0.006237218813906	4	3.75	3.5	0.957427107756338	CAN	Land	NA	NA	NA	297.518071579939	TRUE	0.92	0.072074993	7.55770517587662	3.20258019079434	75.1664616535561	1056005.32158	0
-7467530.4452	-42230.1365	3663	0.001543209876543	0.001543209876543	1	2	2	NA	ECU	Land	NA	NA	NA	1368.3680466547	FALSE	0.739	0.146381526	4	22.8157388837514	4.64140695014195	5888416.91564	0
-7467530.4452	4357769.8635	3685	0.008265167007498	0.011503067484663	3	3.33333333333333	3	0.577350269189626	USA	Land	26.3629556020101	18.7670667436388	37.260866716173	47.9834531258079	TRUE	0.92	0.05036092	4.7015458011249	13.4127285561202	35.3395486936416	11997.9017953	0
-7467530.4452	4557769.8635	3686	0.003600507460426	0.002314814814815	6	3	2	1.67332005306815	USA	Land	33.2983187581157	22.1587693874653	46.4435279971951	104.686814202416	TRUE	0.92	0.05036092	5.2508324799888	11.6668151892818	37.2919947425264	NA	0
-7467530.4452	5157769.8635	3689	0.010638161044335	0.005857938690602	10	11	3.5	12.8149218578274	CAN	Land	NA	NA	NA	217.26689266572	TRUE	0.92	0.072074993	6	5.36100577409076	53.6189061428638	1056005.32158	0
-7267530.4452	-1042230.1365	3732	0.086424157458628	0.086424157458628	2	11	11	7.07106781186548	PER	Land	NA	NA	NA	451.92041851617	TRUE	0.74	0.17779782	4.32145272672566	21.7094101146965	4.82890840733272	5888416.91564	0
-7267530.4452	157769.8635	3738	0.002329311625957	0.002329311625957	2	2.5	2.5	0.707106781186548	COL	Land	NA	NA	NA	491.424682858418	TRUE	0.727	0.052642593	4	23.2469460242202	5.48171293367904	5888416.91564	0
-7267530.4452	357769.8635	3739	0	0	1	3	3	NA	COL	Land	NA	NA	NA	1586.50256344527	TRUE	0.727	0.052642593	4	23.0048295771045	4.93756887106712	259617.970451	0
-7267530.4452	2557769.8635	3750	0	0	1	2	2	NA	CUB	Land	0.481369485971281	0.22005762675051	0.943538966951734	-1011.22602409639	TRUE	0.775	0.28860802	4	25.1467450988684	4.63240655615766	NA	0
-7267530.4452	4157769.8635	3758	0.138582677165354	0.138582677165354	1	2	2	NA	USA	Sea	1.37489260415691	0.959399651132629	1.84430104911222	-1719.66270344536	TRUE	0.92	0.05036092	4.3510312983959	15.3538121854453	42.3180884912647	NA	0
-7267530.4452	4757769.8635	3761	0.015287160458291	0.006262781186094	6	5	4	2.5298221281347	USA	Land	16.1660832564036	12.4696665803591	20.9675831794739	192.096385542169	TRUE	0.92	0.05036092	5.47832406051252	9.45948784068954	39.2923781659763	28618.7422526	0
-7267530.4452	4957769.8635	3762	0.007668711656442	0.007668711656442	1	2	2	NA	USA	Land	NA	NA	NA	423.388087784208	TRUE	0.92	0.05036092	5.84823680026142	7.46175747791061	41.4345247191612	71075.5265484	0
-7267530.4452	5157769.8635	3763	0.018741279236602	0.010027673264392	7	16.5714285714286	6	20.6789518017487	CAN	Land	NA	NA	NA	214.673950555072	TRUE	0.92	0.072074993	6.08082522626991	5.22261548335698	47.0915034195423	1056005.32158	0
-7267530.4452	5357769.8635	3764	0.005587204206836	0.005587204206836	2	6	6	2.82842712474619	CAN	Land	NA	NA	NA	378.205434878199	TRUE	0.92	0.072074993	7	2.80688061810292	56.490515410161	1056005.32158	0
-7067530.4452	-5442230.1365	3784	0.001976047816705	0.001976047816705	1	3	3	NA	CHL	Land	4.80037499964237	2.13818751275539	8.72831255197525	799.498265695456	TRUE	0.847	0.088980488	6.01027804683114	7.31710994605805	4.27845592386481	NA	0
-7067530.4452	-642230.1365	3808	0.06782334384858	0.06782334384858	1	2	2	NA	PER	Land	NA	NA	NA	135.18921744325	TRUE	0.74	0.17779782	NA	25.8203767461257	6.98645932575283	5888416.91564	0
-7067530.4452	-442230.1365	3809	0.029327461275079	0.002279635258359	4	4.25	4.5	1.70782512765993	PER	Land	NA	NA	NA	128.804885895676	TRUE	0.74	0.17779782	NA	25.9889844276619	7.40404415111066	5888416.91564	0
-7067530.4452	557769.8635	3814	0.084008684722404	0.003864095592694	3	3.33333333333333	3	1.52752523165195	COL	Land	NA	NA	NA	1125.72520908005	TRUE	0.727	0.052642593	4	23.893240949108	4.98805563692527	934561.218474	0
-7067530.4452	1157769.8635	3817	0.015196339110696	0.015196339110696	1	3	3	NA	COL	Land	NA	NA	NA	285.436666103699	TRUE	0.727	0.052642593	3.89404853749656	24.5557237866864	3.05790958716246	27438.4027538	0
-7067530.4452	1357769.8635	3818	0.012764683800894	0.012764683800894	2	4	4	1.4142135623731	COL	Land	0.84007317191217	0.461829266533619	1.40707316776601	676.724856443168	TRUE	0.727	0.052642593	3.93847909097624	25.1547446355105	2.84739180359411	259617.970451	0
-7067530.4452	4757769.8635	3835	0.004753031607649	0.004753031607649	1	19	19	NA	USA	Sea	5.21182324886322	2.73340929081274	8.9517813932064	5.44054878048781	TRUE	0.92	0.05036092	5.37524314425822	9.02629786455277	38.6861419274063	NA	0
-7067530.4452	4957769.8635	3836	0.00370533527784	0.003067484662577	7	4.85714285714286	4	2.34012616672488	USA	Land	NA	NA	NA	285.920847091694	TRUE	0.92	0.05036092	5.76780233908922	7.07265958057033	39.4641729258528	34795.0761221	0
-7067530.4452	5157769.8635	3837	0.010157938810287	0.002040327944257	23	11.1304347826087	4	21.4715548571637	USA	Land	NA	NA	NA	259.169692137863	TRUE	0.92	0.05036092	6.0491917331326	4.99359354233266	42.9676285220298	1056005.32158	0
-7067530.4452	5357769.8635	3838	0.005086813524532	0.002078084644187	35	3.8	3	1.67683174644398	CAN	Land	NA	NA	NA	323.715313750883	TRUE	0.92	0.072074993	6.60786989805534	2.74466308403102	48.6204356237438	1056005.32158	0
-6867530.4452	5357769.8635	3912	0.008529817650801	0.004601226993865	13	3.15384615384615	3	1.14354374979373	CAN	Land	13.341816308547	10.391163266435	17.6464081199802	404.409154867646	TRUE	0.92	0.072074993	6.2377002918359	2.6722988236151	42.1843040915185	NA	0
-6867530.4452	5557769.8635	3913	0	0	1	2	2	NA	CAN	Land	NA	NA	NA	422.217007402432	TRUE	0.92	0.072074993	6.82848030463675	0.278408277555555	49.4116818596501	87890.4670336	0
-6667530.4452	-842230.1365	3955	0.002453987730061	0.002453987730061	1	5	5	NA	BRA	Land	NA	NA	NA	155.076157260621	TRUE	0.754	0.051812975	NA	25.6797936525469	8.04045591685024	5888416.91564	0
